ASIN,CustomerReviews>HasReviews,CustomerReviews>IFrameURL,DetailPageURL,ItemAttributes>MPN,ItemAttributes>Model,ItemAttributes>UPC,LargeImage>Height,LargeImage>URL,LargeImage>Width,ListPrice>Amount,ListPrice>CurrencyCode,ListPrice>FormattedPrice,LowestNewPrice>Amount,LowestNewPrice>CurrencyCode,LowestNewPrice>FormattedPrice,MediumImage>Height,MediumImage>URL,MediumImage>Width,OfferAttributes>Condition,OfferSummary>TotalNew,Offers>MoreOffersUrl,Price>Amount,Price>CurrencyCode,Price>FormattedPrice,SalesRank,SmallImage>Height,SmallImage>URL,SmallImage>Width,UPC,UPCList>UPCListElement
B01BMERZJ6,true,http://www.amazon.com/reviews/iframe?akid=AKIAJZXUIQUQZ34J3E5Q&alinkCode=xm2&asin=B01BMERZJ6&atag=djaroo10-20&exp=2016-07-07T11%3A26%3A33Z&v=2&sig=dnLu0lLglSDL6nlW%2Fc%2FkmOur5%2BPKgpsJ7yQLUuHjwmg%3D,http://www.amazon.com/Asus-UX305UA-AS51-13-3-Inch-Generation-Titanium/dp/B01BMERZJ6%3Fpsc%3D1%26SubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB01BMERZJ6,UX305UA-AS51,UX305UA-AS51,889349297933,350,http://ecx.images-amazon.com/images/I/41vZl7Pe2HL.jpg,500,89900,USD,$899.00,74999,USD,$749.99,112,http://ecx.images-amazon.com/images/I/41vZl7Pe2HL._SL160_.jpg,160,New,4,http://www.amazon.com/gp/offer-listing/B01BMERZJ6%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D386001%26creativeASIN%3DB01BMERZJ6,74999,USD,$749.99,198,52,http://ecx.images-amazon.com/images/I/41vZl7Pe2HL._SL75_.jpg,75,889349297933,889349297933
B01AGZXXU2,true,http://www.amazon.com/reviews/iframe?akid=AKIAJZXUIQUQZ34J3E5Q&alinkCode=xm2&asin=B01AGZXXU2&atag=djaroo10-20&exp=2016-07-07T11%3A26%3A38Z&v=2&sig=XwFQGfBRlrUohzc5M0w2eZbIcp3lKAjtg8Pi3Qz0jGQ%3D,http://www.amazon.com/THINKPAD-I7-6500U-2-50GHZ-1920X1080-MULTITOUCH/dp/B01AGZXXU2%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB01AGZXXU2,20EM001MUS,20EM001MUS,190151975736,500,http://ecx.images-amazon.com/images/I/41sgDd0Lt-L.jpg,320,,,,126299,USD,"$1,262.99",160,http://ecx.images-amazon.com/images/I/41sgDd0Lt-L._SL160_.jpg,102,New,43,http://www.amazon.com/gp/offer-listing/B01AGZXXU2%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D386001%26creativeASIN%3DB01AGZXXU2,126299,USD,"$1,262.99",19766,75,http://ecx.images-amazon.com/images/I/41sgDd0Lt-L._SL75_.jpg,48,190151975736,190151975736
B01DC03MAY,false,http://www.amazon.com/reviews/iframe?akid=AKIAJZXUIQUQZ34J3E5Q&alinkCode=xm2&asin=B01DC03MAY&atag=djaroo10-20&exp=2016-07-07T11%3A26%3A39Z&v=2&sig=cLFISIkr7VSSFqWFTYHW9z6jsv8kUzc8WB4o3TNr1w8%3D,http://www.amazon.com/Lenovo-ThinkPad-20FB004JUS-Ultrabook-i5-6300U/dp/B01DC03MAY%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB01DC03MAY,20FB004JUS,20FB004JUS,190404123280,500,http://ecx.images-amazon.com/images/I/41WnK0Ud5XL.jpg,320,,,,119900,USD,"$1,199.00",160,http://ecx.images-amazon.com/images/I/41WnK0Ud5XL._SL160_.jpg,102,New,43,http://www.amazon.com/gp/offer-listing/B01DC03MAY%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D386001%26creativeASIN%3DB01DC03MAY,133999,USD,"$1,339.99",10873,75,http://ecx.images-amazon.com/images/I/41WnK0Ud5XL._SL75_.jpg,48,190404123280,190404123280
B01CO42TIA,false,http://www.amazon.com/reviews/iframe?akid=AKIAJZXUIQUQZ34J3E5Q&alinkCode=xm2&asin=B01CO42TIA&atag=djaroo10-20&exp=2016-07-07T11%3A26%3A39Z&v=2&sig=%2BnMBm8qqOs4Wyf%2BPIYoRnTjCcZWZLgbO9yuLMGGuiiQ%3D,http://www.amazon.com/Lenovo-ThinkPad-Notebook-Graphics-20FN002SUS/dp/B01CO42TIA%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB01CO42TIA,20FN002SUS,20FN002SUS,190151599772,375,http://ecx.images-amazon.com/images/I/31i2YietoaL.jpg,500,,,,83376,USD,$833.76,120,http://ecx.images-amazon.com/images/I/31i2YietoaL._SL160_.jpg,160,New,52,http://www.amazon.com/gp/offer-listing/B01CO42TIA%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D386001%26creativeASIN%3DB01CO42TIA,84700,USD,$847.00,5513,56,http://ecx.images-amazon.com/images/I/31i2YietoaL._SL75_.jpg,75,190151599772,190151599772
B01AS8QO3U,false,http://www.amazon.com/reviews/iframe?akid=AKIAJZXUIQUQZ34J3E5Q&alinkCode=xm2&asin=B01AS8QO3U&atag=djaroo10-20&exp=2016-07-07T11%3A26%3A40Z&v=2&sig=EgnWjktp8%2BvEvqHKeCJJpnxh83CU7ctvU8uyaKci86I%3D,http://www.amazon.com/Lenovo-ThinkPad-20FH001RUS-15-6-inch-i5-6300U/dp/B01AS8QO3U%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB01AS8QO3U,20FH001RUS,20FH001RUS,190151670259,422,http://ecx.images-amazon.com/images/I/51HYMcoeDuL.jpg,500,142900,USD,"$1,429.00",127846,USD,"$1,278.46",135,http://ecx.images-amazon.com/images/I/51HYMcoeDuL._SL160_.jpg,160,New,44,http://www.amazon.com/gp/offer-listing/B01AS8QO3U%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D386001%26creativeASIN%3DB01AS8QO3U,129951,USD,"$1,299.51",19332,63,http://ecx.images-amazon.com/images/I/51HYMcoeDuL._SL75_.jpg,75,190151670259,190151670259
B01CU4E0KY,true,http://www.amazon.com/reviews/iframe?akid=AKIAJZXUIQUQZ34J3E5Q&alinkCode=xm2&asin=B01CU4E0KY&atag=djaroo10-20&exp=2016-07-07T11%3A26%3A40Z&v=2&sig=U1gl755eJVzUhW8vf1cpBY1H9ccdDXA0tiBsnVb6PW0%3D,http://www.amazon.com/Lenovo-ThinkPad-20F9003CUS-Ultrabook-i7-6600U/dp/B01CU4E0KY%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB01CU4E0KY,20F9003CUS,20F9003CUS,190151588561,500,http://ecx.images-amazon.com/images/I/41yGsMFJT2L.jpg,500,,,,146951,USD,"$1,469.51",160,http://ecx.images-amazon.com/images/I/41yGsMFJT2L._SL160_.jpg,160,New,50,http://www.amazon.com/gp/offer-listing/B01CU4E0KY%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D386001%26creativeASIN%3DB01CU4E0KY,148700,USD,"$1,487.00",5845,75,http://ecx.images-amazon.com/images/I/41yGsMFJT2L._SL75_.jpg,75,190151588561,190151588561
B01D32CRAM,true,http://www.amazon.com/reviews/iframe?akid=AKIAJZXUIQUQZ34J3E5Q&alinkCode=xm2&asin=B01D32CRAM&atag=djaroo10-20&exp=2016-07-07T11%3A26%3A46Z&v=2&sig=ZF9Ej6vluG6LxFZV2DUqUPly7AyMLrL%2FCaoE8g0YReA%3D,http://www.amazon.com/Lenovo-ThinkPad-20F9004FUS-Ultrabook-i5-6200U/dp/B01D32CRAM%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB01D32CRAM,20F9004FUS,20F9004FUS,190404164719,375,http://ecx.images-amazon.com/images/I/41jceUryeSL.jpg,500,,,,111399,USD,"$1,113.99",120,http://ecx.images-amazon.com/images/I/41jceUryeSL._SL160_.jpg,160,New,45,http://www.amazon.com/gp/offer-listing/B01D32CRAM%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D386001%26creativeASIN%3DB01D32CRAM,115900,USD,"$1,159.00",16770,56,http://ecx.images-amazon.com/images/I/41jceUryeSL._SL75_.jpg,75,190404164719,190404164719
B015RYT12Q,true,http://www.amazon.com/reviews/iframe?akid=AKIAJZXUIQUQZ34J3E5Q&alinkCode=xm2&asin=B015RYT12Q&atag=djaroo10-20&exp=2016-07-07T11%3A26%3A46Z&v=2&sig=5u26WRi4LpET%2BzdfIl4jR13pFXeg9kRGzKqo4KJi0Lg%3D,http://www.amazon.com/15-6-I5-6300hq-8GB-256gb/dp/B015RYT12Q%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB015RYT12Q,XPS9550-0000SLV,XPS95500000SLV,884116204497,281,http://ecx.images-amazon.com/images/I/31hW3AlsHhL.jpg,500,,,,139999,USD,"$1,399.99",90,http://ecx.images-amazon.com/images/I/31hW3AlsHhL._SL160_.jpg,160,New,8,http://www.amazon.com/gp/offer-listing/B015RYT12Q%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D386001%26creativeASIN%3DB015RYT12Q,139999,USD,"$1,399.99",56530,42,http://ecx.images-amazon.com/images/I/31hW3AlsHhL._SL75_.jpg,75,884116204497,884116204497
B019LA2DBI,false,http://www.amazon.com/reviews/iframe?akid=AKIAJZXUIQUQZ34J3E5Q&alinkCode=xm2&asin=B019LA2DBI&atag=djaroo10-20&exp=2016-07-07T11%3A26%3A47Z&v=2&sig=vdJJy%2BYWLuNg9YizC3O9V3sLG9rooDuqaFYFWQQhIrc%3D,http://www.amazon.com/HP-Workstation-Ultrabook-T6E14UT-ABA/dp/B019LA2DBI%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB019LA2DBI,T6E14UT#ABA,T6E14UT#ABA,889894705181,367,http://ecx.images-amazon.com/images/I/51pUo2BQB9L.jpg,500,,,,174000,USD,"$1,740.00",117,http://ecx.images-amazon.com/images/I/51pUo2BQB9L._SL160_.jpg,160,New,40,http://www.amazon.com/gp/offer-listing/B019LA2DBI%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D386001%26creativeASIN%3DB019LA2DBI,174699,USD,"$1,746.99",74664,55,http://ecx.images-amazon.com/images/I/51pUo2BQB9L._SL75_.jpg,75,889894705181,889894705181
B015PZ0CSE,true,http://www.amazon.com/reviews/iframe?akid=AKIAJZXUIQUQZ34J3E5Q&alinkCode=xm2&asin=B015PZ0CSE&atag=djaroo10-20&exp=2016-07-07T11%3A26%3A48Z&v=2&sig=GDeEk%2BeLJB%2BvEH6NANVWrtmWh6gpfsoYq2RJQxzoTB4%3D,http://www.amazon.com/Alienware-AW13R2-10011SLV-Touchscreen-Generation-GeForce/dp/B015PZ0CSE%3Fpsc%3D1%26SubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB015PZ0CSE,AW13R2-10011SLV,AW13R2-10011SLV,884116203964,500,http://ecx.images-amazon.com/images/I/41aQUkT%2BzuL.jpg,500,184999,USD,"$1,849.99",129999,USD,"$1,299.99",160,http://ecx.images-amazon.com/images/I/41aQUkT%2BzuL._SL160_.jpg,160,New,7,http://www.amazon.com/gp/offer-listing/B015PZ0CSE%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D386001%26creativeASIN%3DB015PZ0CSE,129999,USD,"$1,299.99",3121,75,http://ecx.images-amazon.com/images/I/41aQUkT%2BzuL._SL75_.jpg,75,884116203964,884116203964
B015P3SNN2,true,http://www.amazon.com/reviews/iframe?akid=AKIAJZXUIQUQZ34J3E5Q&alinkCode=xm2&asin=B015P3SNN2&atag=djaroo10-20&exp=2016-07-07T11%3A26%3A48Z&v=2&sig=6FGN9kgGatvOJaXN6D36BVrOZjUrAnU5iGejo9tOz44%3D,http://www.amazon.com/Alienware-AW15R2-1546SLV-Laptop-Generation-GeForce/dp/B015P3SNN2%3Fpsc%3D1%26SubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB015P3SNN2,AW15R2-1546SLV,AW15R2-1546SLV,884116169246,500,http://ecx.images-amazon.com/images/I/41HGFcia55L.jpg,500,119999,USD,"$1,199.99",103088,USD,"$1,030.88",160,http://ecx.images-amazon.com/images/I/41HGFcia55L._SL160_.jpg,160,New,40,http://www.amazon.com/gp/offer-listing/B015P3SNN2%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D386001%26creativeASIN%3DB015P3SNN2,106900,USD,"$1,069.00",1430,75,http://ecx.images-amazon.com/images/I/41HGFcia55L._SL75_.jpg,75,884116169246,884116169246
B015PYZWC6,true,http://www.amazon.com/reviews/iframe?akid=AKIAJZXUIQUQZ34J3E5Q&alinkCode=xm2&asin=B015PYZWC6&atag=djaroo10-20&exp=2016-07-07T11%3A26%3A54Z&v=2&sig=SJAIdRoHI%2BIEzrDpeKw69Rwh9sULkosKvq953UBVO1E%3D,http://www.amazon.com/Alienware-AW15R2-8469SLV-15-6-Inch-Generation-Microsoft/dp/B015PYZWC6%3Fpsc%3D1%26SubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB015PYZWC6,AW15R2-8469SLV,AW15R2-8469SLV,884116203841,329,http://ecx.images-amazon.com/images/I/41sc%2BI4c76L.jpg,500,,,,191000,USD,"$1,910.00",105,http://ecx.images-amazon.com/images/I/41sc%2BI4c76L._SL160_.jpg,160,New,27,http://www.amazon.com/gp/offer-listing/B015PYZWC6%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D386001%26creativeASIN%3DB015PYZWC6,193000,USD,"$1,930.00",7601,49,http://ecx.images-amazon.com/images/I/41sc%2BI4c76L._SL75_.jpg,75,884116203841,884116203841
B015P3SJD6,true,http://www.amazon.com/reviews/iframe?akid=AKIAJZXUIQUQZ34J3E5Q&alinkCode=xm2&asin=B015P3SJD6&atag=djaroo10-20&exp=2016-07-07T11%3A26%3A54Z&v=2&sig=tgXdgd8z2aBzRZaL11Knv%2FePrDZLBecCVl6kEeFOtkA%3D,http://www.amazon.com/Alienware-AW17R3-4175SLV-17-3-Inch-Generation-GeForce/dp/B015P3SJD6%3Fpsc%3D1%26SubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB015P3SJD6,AW17R3-4175SLV,AW17R3-4175SLV,884116203223,500,http://ecx.images-amazon.com/images/I/41tx3kurLEL.jpg,500,179999,USD,"$1,799.99",149990,USD,"$1,499.90",160,http://ecx.images-amazon.com/images/I/41tx3kurLEL._SL160_.jpg,160,New,43,http://www.amazon.com/gp/offer-listing/B015P3SJD6%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D386001%26creativeASIN%3DB015P3SJD6,159999,USD,"$1,599.99",2282,75,http://ecx.images-amazon.com/images/I/41tx3kurLEL._SL75_.jpg,75,884116203223,884116203223
B01578ZM6Q,true,http://www.amazon.com/reviews/iframe?akid=AKIAJZXUIQUQZ34J3E5Q&alinkCode=xm2&asin=B01578ZM6Q&atag=djaroo10-20&exp=2016-07-07T11%3A26%3A55Z&v=2&sig=YYpJmBNYG%2B4XE2mXylCBd2wYBrxEa8oTqt4rrqDMtTQ%3D,http://www.amazon.com/G752VY-DH72-17-Inch-Gaming-Laptop-GeForce/dp/B01578ZM6Q%3Fpsc%3D1%26SubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB01578ZM6Q,G752VY-DH72,G752VY-DH72,889349174487,260,http://ecx.images-amazon.com/images/I/41jGw7EChoL.jpg,500,259900,USD,"$2,599.00",,,Too low to display,83,http://ecx.images-amazon.com/images/I/41jGw7EChoL._SL160_.jpg,160,New,34,http://www.amazon.com/gp/offer-listing/B01578ZM6Q%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D386001%26creativeASIN%3DB01578ZM6Q,229999,USD,"$2,299.99",1031,39,http://ecx.images-amazon.com/images/I/41jGw7EChoL._SL75_.jpg,75,889349174487,889349174487
B0185HHZ48,false,http://www.amazon.com/reviews/iframe?akid=AKIAJZXUIQUQZ34J3E5Q&alinkCode=xm2&asin=B0185HHZ48&atag=djaroo10-20&exp=2016-07-07T11%3A26%3A55Z&v=2&sig=btUiWG509%2FllStqX1zmiOSlD7TAhy61f44%2B%2BnSpJXE8%3D,http://www.amazon.com/G751JY-DH72X-i7-4860HQ-Blu-Ray-Windows-Computer/dp/B0185HHZ48%3Fpsc%3D1%26SubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB0185HHZ48,DH72X,G751JY,886227870325,,,,433153,USD,"$4,331.53",,,,,,,,0,0,,,,,,,,886227870325,886227870325
B0150PM03E,true,http://www.amazon.com/reviews/iframe?akid=AKIAJZXUIQUQZ34J3E5Q&alinkCode=xm2&asin=B0150PM03E&atag=djaroo10-20&exp=2016-07-07T11%3A26%3A56Z&v=2&sig=feynLVFdnLaa%2Bj7xCwYOG4nezn%2FaCYU%2BygFUACnIK3U%3D,http://www.amazon.com/MSI-GT72S-Dominator-Pro-G-220/dp/B0150PM03E%3Fpsc%3D1%26SubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB0150PM03E,GT72S Dominator Pro G-220,GT72S Dominator Pro G-220,824142121795,323,http://ecx.images-amazon.com/images/I/41hoksT8JEL.jpg,500,259999,USD,"$2,599.99",239900,USD,"$2,399.00",103,http://ecx.images-amazon.com/images/I/41hoksT8JEL._SL160_.jpg,160,New,33,http://www.amazon.com/gp/offer-listing/B0150PM03E%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D386001%26creativeASIN%3DB0150PM03E,239900,USD,"$2,399.00",3860,48,http://ecx.images-amazon.com/images/I/41hoksT8JEL._SL75_.jpg,75,824142121795,824142121795
B01974IDWQ,true,http://www.amazon.com/reviews/iframe?akid=AKIAJZXUIQUQZ34J3E5Q&alinkCode=xm2&asin=B01974IDWQ&atag=djaroo10-20&exp=2016-07-07T11%3A27%3A01Z&v=2&sig=8Ru8db7gDPi80IqEbNXKEGYFj%2FM5zU3r8B2VTAUWpjk%3D,http://www.amazon.com/MSI-GT80S-Titan-SLI-072-THUNDERBOLT/dp/B01974IDWQ%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB01974IDWQ,GT80S Titan SLI-072,GT80S Titan SLI-072,824142124741,328,http://ecx.images-amazon.com/images/I/41-nS7bwzpL.jpg,500,459900,USD,"$4,599.00",,,Too low to display,105,http://ecx.images-amazon.com/images/I/41-nS7bwzpL._SL160_.jpg,160,New,33,http://www.amazon.com/gp/offer-listing/B01974IDWQ%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D386001%26creativeASIN%3DB01974IDWQ,429019,USD,"$4,290.19",10947,49,http://ecx.images-amazon.com/images/I/41-nS7bwzpL._SL75_.jpg,75,824142124741,824142124741
B00S9AIDRU,true,http://www.amazon.com/reviews/iframe?akid=AKIAJZXUIQUQZ34J3E5Q&alinkCode=xm2&asin=B00S9AIDRU&atag=djaroo10-20&exp=2016-07-07T11%3A27%3A02Z&v=2&sig=rmKpIFFfpkFc%2FXKuD3uxSrYAE1CgnFhbOPUc90YVXf8%3D,http://www.amazon.com/X3Plusv3-CF1-GTX970M-Haswell-i7-4710HQ-Computer/dp/B00S9AIDRU%3Fpsc%3D1%26SubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB00S9AIDRU,X3PLUSV3-CF1,X3PLUSV3-CF1,813567020325,500,http://ecx.images-amazon.com/images/I/41sx1h6IavL.jpg,500,,,,389606,USD,"$3,896.06",160,http://ecx.images-amazon.com/images/I/41sx1h6IavL._SL160_.jpg,160,,1,0,,,,165338,75,http://ecx.images-amazon.com/images/I/41sx1h6IavL._SL75_.jpg,75,813567020325,813567020325
B016YFRGQ0,true,http://www.amazon.com/reviews/iframe?akid=AKIAJZXUIQUQZ34J3E5Q&alinkCode=xm2&asin=B016YFRGQ0&atag=djaroo10-20&exp=2016-07-07T11%3A27%3A02Z&v=2&sig=9X1GR%2FqL9fMaJrshLdugzyfRfcpt1tdgULnRMO8Kv%2Bg%3D,http://www.amazon.com/Lenovo-Ideapad-Y700-Laptop-i7-6700HQ/dp/B016YFRGQ0%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB016YFRGQ0,80NV005FUS,80NV005FUS,889955818065,281,http://ecx.images-amazon.com/images/I/41ba-i2QxTL.jpg,500,,,,,,,90,http://ecx.images-amazon.com/images/I/41ba-i2QxTL._SL160_.jpg,160,,0,0,,,,17562,42,http://ecx.images-amazon.com/images/I/41ba-i2QxTL._SL75_.jpg,75,889955818065,889955818065
B01DHS3120,true,http://www.amazon.com/reviews/iframe?akid=AKIAJZXUIQUQZ34J3E5Q&alinkCode=xm2&asin=B01DHS3120&atag=djaroo10-20&exp=2016-07-07T11%3A27%3A03Z&v=2&sig=klQEUERvCL1EjD1kroaa17YJv5bEZmjXdbb05Gm%2FSO8%3D,http://www.amazon.com/Razer-Blade-Gaming-Laptop-Generation/dp/B01DHS3120%3Fpsc%3D1%26SubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB01DHS3120,RZ09-01652E21-R3U1,RZ09-01652E21-R3U1,811254029262,281,http://ecx.images-amazon.com/images/I/410YPQFdUfL.jpg,500,199999,USD,"$1,999.99",199999,USD,"$1,999.99",90,http://ecx.images-amazon.com/images/I/410YPQFdUfL._SL160_.jpg,160,New,1,http://www.amazon.com/gp/offer-listing/B01DHS3120%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D386001%26creativeASIN%3DB01DHS3120,199999,USD,"$1,999.99",3209,42,http://ecx.images-amazon.com/images/I/410YPQFdUfL._SL75_.jpg,75,811254029262,811254029262
B01DHS310W,true,http://www.amazon.com/reviews/iframe?akid=AKIAJZXUIQUQZ34J3E5Q&alinkCode=xm2&asin=B01DHS310W&atag=djaroo10-20&exp=2016-07-07T11%3A27%3A04Z&v=2&sig=SRr6lnsRmj9Oi8a5eqQYvgtBr5aWxMUydLvECJL4wfc%3D,http://www.amazon.com/Razer-Blade-Gaming-Laptop-Generation/dp/B01DHS310W%3Fpsc%3D1%26SubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB01DHS310W,RZ09-01652E22-R3U1,RZ09-01652E22-R3U1,811254029385,281,http://ecx.images-amazon.com/images/I/418GyGmAW%2BL.jpg,500,219999,USD,"$2,199.99",219999,USD,"$2,199.99",90,http://ecx.images-amazon.com/images/I/418GyGmAW%2BL._SL160_.jpg,160,New,1,http://www.amazon.com/gp/offer-listing/B01DHS310W%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D386001%26creativeASIN%3DB01DHS310W,219999,USD,"$2,199.99",4183,42,http://ecx.images-amazon.com/images/I/418GyGmAW%2BL._SL75_.jpg,75,811254029385,811254029385
